txn_id,event_ts,amount,currency,merchant_id,merchant_category,channel,country,customer_id,customer_tenure_days,txns_30d,avg_amount_30d,prior_declines_30d,hour,is_new_device,payment_method,device_fingerprint,ops_review_code,rules_engine_decline,is_fraud
TXN-002766,01/09/2026 21:34,,GHS,M-2065,restaurants,web,ke,C-10494,568.0,31,27.58,5,3,0,momo,DEV-20416,CLR,Y,0
TXN-001688,09-08-2026,22.16,GHS,M-2034,Gambling,android,KE,C-10685,394.0,27,12.13,0,18,0,momo,DEV-24267,CNF,Y,1
TXN-000852,13/08/2026 12:56,27.09,GHS,M-2056,Gambling,pos,Ghana,C-10045,682.0,5,29.9,0,,0,momo,DEV-19056,CLR,Y,0
TXN-002208,2026-07-24T20:39:00,20.84,GHS,M-2072,fuel,android,NG,C-10249,9.0,20,28.38,0,0,0,momo,DEV-98586,CLR,N,0
TXN-000896,26/08/2026 00:30,58.56,GHS,M-2050,Grocery,ussd,NG,C-10477,1537.0,13,26.61,3,19,1,card,DEV-12993,CNF,Y,1
TXN-000497,21/07/2026 15:56,13.98,GHS,M-2013,fuel,web,GHA,C-10219,441.0,27,21.01,5,23,0,momo,DEV-61107,CLR,Y,0
TXN-002306,2026-08-09T07:32:00,80.26,USD,M-2041,FUEL,web,Ghana,C-10715,1756.0,15,49.76,0,2,0,momo,DEV-83533,CLR,N,0
TXN-001783,07-23-2026,,USD,M-2059,grocery,web,Ghana,C-10485,1137.0,16,15.94,0,15,1,momo,DEV-82532,CLR,Y,0
TXN-000336,08-27-2026,17,GHS,M-2042,telecom,web,Ghana,C-10393,916.0,34,11.12,3,7,1,card,DEV-29319,CLR,Y,0
TXN-000516,2026-08-08T20:50:00,,GHS,M-2054,Telecom,android,gh,C-10166,400.0,18,210.55,0,13,0,momo,DEV-74516,CLR,N,0
TXN-001349,2026-09-05T06:53:00,50.56 GHS,GHS,M-2057,restaurants,web,NGA,C-10306,2.0,11,56.56,0,6,0,momo,DEV-13191,CLR,N,0
TXN-001016,2026-07-30T11:01:00,NA,NGN,M-2025,grocery,android,Ghana,C-10227,610.0,4,11.69,5,17,1,card,DEV-73245,CLR,Y,0
TXN-003015,05/09/2026 02:25,28.47,GHS,M-2046,travel,pos,gh,C-10047,930.0,5,23.19,0,21,1,momo,DEV-74627,ESC,Y,0
TXN-003010,2026-08-28T23:57:00,44.69,NGN,M-2086,telecom,pos,NGA,C-10274,282.0,5,26.17,0,13,0,card,DEV-75280,CLR,N,0
TXN-001782,09/09/2026 08:39,$18.45,GHS,M-2040,gambling,ussd,ng,C-10435,249.0,1,21.4,0,7,0,card,DEV-42308,CLR,Y,0
TXN-002570,2026-08-29 09:24:00,69.08,GHS,M-2054,telecom,pos,Ghana,C-10110,42.0,19,52.6,0,0,0,card,DEV-37149,ESC,N,0
TXN-001786,2026-08-14T04:39:00,29.22,NGN,M-2054,telecom,ussd,Kenya,C-10591,929.0,5,19.61,0,2,0,momo,DEV-94038,CLR,N,0
TXN-002071,08-26-2026,25.06 GHS,GHS,M-2019,Restaurants,web,GH,C-10110,,11,36.49,0,,0,card,DEV-35721,CLR,N,0
TXN-000357,2026-08-08T04:35:00,24.96,NGN,M-2025,grocery,android,NG,C-10114,356.0,2,21.68,0,20,0,momo,DEV-33370,CLR,N,0
TXN-003059,22/08/2026 12:14,5.37,GHS,M-2022,OTHER,ios,GH,C-10026,647.0,24,7.81,0,15,0,momo,DEV-95150,ESC,N,0
TXN-001313,18/07/2026 04:39,41.43,GHS,M-2083,,web,GH,C-10210,320.0,31,40.95,3,3,0,momo,DEV-16792,ESC,Y,0
TXN-001636,2026-09-03 01:06:00,,GHS,M-2001,gambling,ios,Ghana,C-10724,1703.0,34,35.89,1,9,0,bank,DEV-26397,CLR,Y,0
TXN-000551,23/07/2026 07:06,12.08,GHS,M-2071,travel,ios,GHA,C-10157,1768.0,22,16.36,0,12,0,bank,DEV-44491,CLR,N,0
TXN-002389,2026-09-01T19:21:00, 33.37 ,GHS,M-2048,restaurants,pos,Ghana,C-10708,,34,17.86,0,23,0,card,DEV-39796,CLR,N,0
TXN-002480,2026-09-09T18:15:00,12.58,GHS,M-2017,grocery,pos,gh,C-10281,837.0,18,15.37,0,17,0,momo,DEV-31390,CLR,N,0
TXN-002522,2026-09-06 14:51:00,21.09,GHS,M-2006,telecom,web,gh,C-10619,10.0,35,21.53,0,22,1,card,DEV-69636,CLR,Y,0
TXN-002266,2026-07-21T17:11:00,15.23,GHS,M-2095,Restaurants,android,ng,C-10273,214.0,19,15.2,0,7,0,card,DEV-89115,CLR,N,0
TXN-001228,08-09-2026,15.44,GHS,M-2026,gambling,android,NG,C-10145,454.0,6,9.39,4,18,0,bank,DEV-70446,CLR,Y,0
TXN-002876,08-10-2026,38.82,GHS,M-2069,gambling,web,Ghana,C-10075,678.0,21,40.56,5,2,0,card,DEV-76921,CLR,Y,0
TXN-000958,2026-08-05T01:30:00,8.53,GHS,M-2006,,web,ng,C-10061,,38,6.47,6,0,1,card,DEV-85241,CLR,Y,0
TXN-001774,2026-09-06 10:53:00,89.28,GHS,M-2012,restaurants,ios,GH,C-10453,459.0,4,107.45,0,2,1,card,DEV-67382,CLR,Y,0
TXN-002142,08-25-2026,29.82,GHS,M-2095,RESTAURANTS,ios,GHA,C-10672,1057.0,29,14.45,5,15,0,momo,DEV-59114,CLR,Y,0
TXN-001009,2026-09-10 22:21:00,8.24,GHS,M-2084,grocery,android,Ghana,C-10123,363.0,15,10.2,0,10,0,momo,DEV-48731,CLR,N,0
TXN-001093,2026-08-24T10:18:00,39.09,GHS,M-2064,restaurants,web,KE,C-10094,907.0,16,39.13,0,14,0,momo,DEV-87259,CLR,N,0
TXN-002910,2026-08-10T14:01:00,41.70,GHS,M-2052,telecom,web,Ghana,C-10060,1259.0,37,37.11,0,2,0,momo,DEV-46583,CLR,N,0
TXN-002745,2026-08-22T07:06:00,129.81,GHS,M-2024,telecom,pos,GH,C-10184,674.0,2,87.29,0,0,1,momo,DEV-66264,ESC,Y,0
TXN-000997,2026-07-27 13:00:00,42.90,USD,M-2000,,ios,NG,C-10569,1194.0,8,40.52,0,10,0,card,DEV-38878,ESC,N,0
TXN-001680,08/08/2026 02:39,57.68,NGN,M-2063,,android,NG,C-10005,754.0,12,88.3,0,,0,card,DEV-11258,CLR,N,0
TXN-000154,08-15-2026,14.41,GHS,M-2023,fuel,android,Ghana,C-10287,337.0,21,15.67,0,23,0,card,DEV-69457,CLR,N,0
TXN-002988,2026-09-04T16:13:00, 38.81 ,NGN,M-2071,travel,android,gh,C-10561,,38,50.51,0,10,0,momo,DEV-52688,CLR,N,0
TXN-000581,2026-07-18T02:17:00,5.15,GHS,M-2042,unk,android,GH,C-10354,1105.0,15,5.57,0,23,0,momo,DEV-77466,CLR,N,0
TXN-001471,30/07/2026 20:24,52,NGN,M-2084,grocery,ios,GHA,C-10392,11.0,38,74.12,0,14,0,card,DEV-72510,CLR,N,0
TXN-000704,2026-09-10 16:35:00,21.58,GHS,M-2069,Gambling,android,Ghana,C-10590,57.0,33,13.54,0,19,0,momo,DEV-22991,CLR,Y,0
TXN-001213,2026-09-03 20:08:00,70.87,GHS,M-2046,travel,ios,Ghana,C-10148,562.0,35,81.27,0,1,0,bank,DEV-72853,CLR,N,0
TXN-000897,2026-08-18T04:39:00,10.23,USD,M-2042,telecom,web,Ghana,C-10633,172.0,2,12.36,0,22,1,card,DEV-65831,CLR,Y,0
TXN-000488,2026-09-08T21:13:00,10.09,GHS,M-2002,Fuel,ios,GHA,C-10608,1373.0,26,4.89,0,5,1,bank,DEV-75076,CLR,Y,0
TXN-000560,2026-08-24T20:05:00,18.66,GHS,M-2080,RESTAURANTS,android,NGA,C-10154,189.0,13,28.47,0,3,0,momo,DEV-89255,CLR,N,0
TXN-001142,07-31-2026,10.70,GHS,M-2057,restaurants,web,NG,C-10405,6.0,22,15.61,0,11,0,momo,DEV-67392,CLR,N,0
TXN-001120,07-18-2026,82.10,GHS,M-2086,TELECOM,android,Nigeria,C-10683,662.0,38,98.7,5,8,0,card,DEV-83311,CLR,Y,0
TXN-000513,09-01-2026,26.91,GHS,M-2053,RESTAURANTS,web,gh,C-10142,1590.0,25,20.87,0,11,0,momo,DEV-21286,CLR,N,0
TXN-000634,23/07/2026 12:32,32.79,NGN,M-2077,,web,GHA,C-10298,1491.0,33,36.86,2,23,1,momo,DEV-42759,CLR,Y,0
TXN-002773,17/08/2026 19:40,42.79,GHS,M-2005,other,ios,KE,C-10580,438.0,32,53.99,5,15,0,card,DEV-12102,CLR,Y,0
TXN-001665,2026-07-20 18:16:00,10.35,NGN,M-2065,restaurants,ios,Kenya,C-10371,1349.0,14,12.42,0,3,1,momo,DEV-34101,CNF,Y,1
TXN-001013,21/08/2026 05:11,,USD,M-2065,restaurants,web,NGA,C-10241,1399.0,14,65.05,0,10,0,momo,DEV-67781,CLR,N,0
TXN-001932,13/08/2026 05:15,$27.48,GHS,M-2009,gambling,pos,GHA,C-10582,531.0,36,36.25,5,8,0,bank,DEV-15010,CLR,Y,0
TXN-001151,31/08/2026 11:02,59.59,GHS,M-2072,fuel,web,GH,C-10150,10.0,37,52.14,7,6,0,momo,DEV-50728,CLR,Y,0
TXN-003012,01/08/2026 17:14,14.17,NGN,M-2065,restaurants,android,gh,C-10655,302.0,34,11.14,5,14,0,momo,DEV-27899,CLR,Y,0
TXN-000117,2026-09-09T00:11:00,14.38,GHS,M-2094, electronics ,web,GH,C-10419,587.0,29,16.65,0,20,0,card,DEV-31790,ESC,N,0
TXN-000741,05/09/2026 02:10,45.04,GHS,M-2089,crypto,android,gh,C-10582,531.0,20,51.52,0,8,0,card,DEV-88658,CLR,Y,0
TXN-002966,2026-08-22T23:04:00,5.73,GHS,M-2023,fuel,pos,GH,C-10650,608.0,27,8.21,5,4,1,bank,DEV-12202,CLR,Y,0
TXN-001975,08-15-2026,17.48,USD,M-2079,telecom,android,Ghana,C-10146,243.0,30,16.48,0,9,1,momo,DEV-29026,CLR,Y,0
TXN-001082,2026-08-22T00:36:00,72.85 GHS,GHS,M-2032,,ios,GHA,C-10426,1352.0,18,100.54,5,3,1,momo,DEV-13327,CLR,Y,0
TXN-001811,2026-08-30T08:21:00,16.78,GHS,M-2048,restaurants,pos,NG,C-10145,454.0,28,22.29,0,14,0,card,DEV-69194,CLR,N,0
TXN-000831,2026-09-02T10:14:00,48.69,GHS,M-2034,gambling,pos,gh,C-10428,1643.0,21,72.84,0,1,0,bank,DEV-60373,CLR,Y,0
TXN-000120,2026-07-31 17:34:00,99.37,GHS,M-2059,grocery,ios,GHA,C-10586,2.0,30,102.32,0,3,0,momo,DEV-22539,CLR,Y,0
TXN-000657,22/08/2026 05:24,15.69,GHS,M-2091,telecom,android,GH,C-10037,381.0,14,7.48,0,12,0,momo,DEV-33997,CLR,N,0
TXN-002933,2026-09-04T03:23:00,67.20,NGN,M-2088, grocery ,android,KE,C-10243,931.0,5,79.9,0,14,0,momo,DEV-16793,CLR,N,0
TXN-002888,05/08/2026 10:37,83.83,GHS,M-2010,travel,ios,NGA,C-10232,599.0,5,104.22,0,15,0,momo,DEV-57533,CLR,N,0
TXN-003143,2026-08-30 03:24:00,23.93,GHS,M-2049,grocery,ussd,GH,C-10110,42.0,5,14.3,6,19,0,momo,DEV-74078,CLR,Y,0
TXN-000636,03/08/2026 15:46,7.34,GHS,M-2026,gambling,web,ng,C-10467,720.0,4,9.89,0,4,0,momo,DEV-83416,CNF,Y,1
TXN-000370,2026-08-09T01:40:00,46.18,GHS,M-2065,restaurants,web,ng,C-10618,710.0,23,28.61,0,10,0,card,DEV-80234,CLR,N,0
TXN-000269,2026-09-08T09:29:00,18.24,GHS,M-2083,Grocery,android,Ghana,C-10384,1322.0,2,21.28,7,23,0,momo,DEV-40147,CNF,Y,1
TXN-002704,22/07/2026 05:00,146.07,GHS,M-2018,fuel,android,gh,C-10044,1.0,20,75.69,4,,1,momo,DEV-99942,CLR,Y,0
TXN-000047,31/08/2026 15:50,11.47,USD,M-2056,GAMBLING,pos,Ghana,C-10029,321.0,18,13.61,0,0,0,momo,DEV-84103,CNF,Y,1
TXN-000992,2026-08-01T22:44:00,17.58,GHS,M-2095,restaurants,android,ng,C-10434,1378.0,22,8.31,0,0,0,card,DEV-46558,CLR,N,0
TXN-000877,2026-09-06T15:02:00,12.13,GHS,M-2043,electronics,pos,gh,C-10256,2.0,14,9.94,0,23,0,momo,DEV-71166,CNF,N,0
TXN-000774,2026-09-03T19:49:00,18.08,NGN,M-2008,Grocery,android,GHA,C-10605,92.0,3,15.22,4,15,0,card,DEV-61673,CLR,Y,0
TXN-001220,30/08/2026 11:15,24.94,GHS,M-2044,fuel,web,Ghana,C-10383,659.0,24,28.5,0,3,1,card,DEV-91627,CLR,Y,0
TXN-001127,2026-08-06T12:38:00,136.37,USD,M-2061,unk,pos,NG,C-10114,356.0,33,141.99,0,22,0,card,DEV-40943,CNF,Y,0
TXN-000005,09/09/2026 23:59,25.28,USD,M-2078,restaurants,web,Nigeria,C-10356,946.0,30,23.53,6,12,1,momo,DEV-74897,CLR,Y,0
TXN-001596,09-06-2026,6,GHS,M-2092,gambling,pos,GH,C-10050,1174.0,27,8.35,0,9,1,momo,DEV-74849,CLR,Y,0
TXN-002312,08-05-2026,41.92,GHS,M-2020,telecom,ios,Ghana,C-10733,,8,27.49,0,5,0,momo,DEV-31950,CLR,N,0
TXN-003080,2026-09-09 07:46:00,$23.18,NGN,M-2043,electronics,android,ng,C-10092,1036.0,26,31.88,0,14,0,bank,DEV-41693,CLR,N,0
TXN-002492,2026-08-07T21:45:00,16.88,GHS,M-2062, restaurants ,web,Ghana,C-10641,95.0,6,13.77,0,12,0,card,DEV-45004,CLR,N,0
TXN-001078,2026-08-26T05:39:00,21.72,GHS,M-2028,grocery,ios,NG,C-10059,1627.0,30,31.84,0,8,1,momo,DEV-39931,CLR,Y,0
TXN-000838,2026-07-19T18:06:00,39.68,GHS,M-2016,restaurants,web,NGA,C-10501,1376.0,5,32.54,0,19,0,momo,DEV-32810,CLR,N,0
TXN-000682,2026-08-09 02:19:00,13.60,GHS,M-2045,telecom,web,GHA,C-10034,1770.0,19,19.62,0,22,1,momo,DEV-26067,CLR,Y,0
TXN-001716,22/07/2026 06:13,17.44,GHS,M-2061,crypto,ios,Ghana,C-10218,333.0,13,14.18,2,12,0,card,DEV-62202,CLR,Y,0
TXN-002353,20/08/2026 01:22,9.37,GHS,M-2056,GAMBLING,web,Ghana,C-10107,1232.0,13,7.54,0,10,0,momo,DEV-26653,CLR,Y,0
TXN-002618,2026-08-17T04:39:00,,NGN,M-2057,restaurants,web,gh,C-10125,334.0,23,14.42,0,14,1,momo,DEV-76058,CLR,Y,0
TXN-002362,2026-09-08T17:39:00,26,USD,M-2052,telecom,ios,Nigeria,C-10294,5.0,33,18.45,0,4,1,bank,DEV-93774,CLR,Y,0
TXN-002198,02/09/2026 05:45,97.59,GHS,M-2004, grocery ,ios,Ghana,C-10496,1684.0,30,74.27,0,9,0,momo,DEV-94152,CLR,N,0
TXN-001149,2026-08-09T01:37:00,22.11,GHS,M-2088,grocery,pos,ng,C-10111,1718.0,19,10.91,6,4,0,card,DEV-47318,CLR,Y,0
TXN-000575,2026-08-25T21:39:00,285.56,GHS,M-2018,fuel,pos,Nigeria,C-10139,,1,403.44,1,4,0,momo,DEV-27618,CNF,N,1
TXN-000051,2026-07-31 05:19:00,42.01,NGN,M-2052,telecom,android,GH,C-10386,709.0,11,64.37,0,16,0,momo,DEV-88577,CLR,N,0
TXN-000854,06/09/2026 06:47,24.04,GHS,M-2031,other,android,GHA,C-10064,905.0,30,27.24,0,16,0,card,DEV-98447,CLR,N,0
TXN-001983,2026-09-01T00:21:00,69.82,GHS,M-2056,,web,GHA,C-10278,1647.0,3,35.76,0,2,0,card,DEV-68648,CLR,Y,0
TXN-002775,25/08/2026 21:21,15.81,GHS,M-2071,travel,web,NGA,C-10101,709.0,21,7.54,0,6,0,card,DEV-27116,CLR,N,0
TXN-001824,2026-09-08T20:31:00,31.35,GHS,M-2090,GROCERY,ussd,gh,C-10012,645.0,24,35.45,0,21,0,momo,DEV-56925,ESC,N,0
TXN-000834,16/08/2026 23:52,60.07,GHS,M-2089,crypto,ios,NGA,C-10194,199.0,33,92.52,0,3,0,bank,DEV-80577,ESC,Y,0
TXN-001116,2026-09-08T22:07:00,92.63,GHS,M-2032,electronics,pos,KE,C-10508,1259.0,26,90.43,0,6,0,momo,DEV-86923,ESC,N,0
TXN-001167,02/08/2026 11:39,,GHS,M-2036,grocery,ussd,GHA,C-10266,1727.0,1,34.6,0,7,1,momo,DEV-31672,CLR,Y,0
TXN-002519,2026-08-24T01:35:00,32.89,GHS,M-2009,,android,NGA,C-10703,1782.0,3,29.86,2,7,0,bank,DEV-63521,CLR,Y,0
TXN-001907,2026-07-28 01:22:00,16.88,NGN,M-2050,grocery,android,GHA,C-10227,610.0,8,16.59,0,4,0,momo,DEV-28048,CLR,N,0
TXN-000972,18/08/2026 00:47,76.33,USD,M-2065,RESTAURANTS,android,GH,C-10303,,37,43.37,0,7,0,momo,DEV-63577,CLR,N,0
TXN-002702,08-24-2026,10.28,GHS,M-2024,telecom,ios,GHA,C-10287,337.0,33,7.02,0,4,0,bank,DEV-48276,CLR,N,0
TXN-000400,2026-07-18T11:11:00,16.43,GHS,M-2001,gambling,ussd,gh,C-10325,6.0,19,21.44,0,4,0,card,DEV-33367,CLR,Y,0
TXN-002560,2026-07-29T04:50:00,18.34 GHS,NGN,M-2044,fuel,android,GHA,C-10259,867.0,33,10.9,7,10,1,card,DEV-34242,CLR,Y,0
TXN-002369,09-03-2026,2784.28,GHS,M-2095,restaurants,android,GHA,C-10675,1354.0,28,1373.18,0,13,0,card,DEV-83829,ESC,Y,0
TXN-000020,27/07/2026 17:38,106.08,GHS,M-2089,crypto,pos,ng,C-10652,1344.0,2,111.72,0,8,0,card,DEV-41593,CLR,Y,0
TXN-000685,2026-07-31T19:47:00,18.85,GHS,M-2026,Gambling,android,Ghana,C-10554,1579.0,24,10.99,0,19,1,momo,DEV-82340,CLR,Y,0
TXN-000036,2026-08-19T02:07:00,19.00,GHS,M-2031,other,ussd,GHA,C-10320,516.0,29,19.65,6,14,0,card,DEV-56661,CLR,Y,0
TXN-003036,2026-08-23 02:03:00,$8.38,GHS,M-2029,restaurants,pos,gh,C-10147,6.0,5,4.32,0,20,0,momo,DEV-61958,CLR,N,0
TXN-000525,21/08/2026 01:45,,NGN,M-2088,grocery,android,NGA,C-10501,1376.0,13,29.66,0,12,0,bank,DEV-36277,CLR,N,0
TXN-002456,2026-07-22T02:51:00,51.10,GHS,M-2038,ELECTRONICS,ios,GH,C-10339,707.0,16,70.35,0,10,1,card,DEV-12535,ESC,Y,0
TXN-000921,13/08/2026 12:32,24.14,USD,M-2006,telecom,web,Ghana,C-10451,1098.0,3,28.57,2,15,0,card,DEV-79726,CNF,Y,0
TXN-001842,2026-08-24T03:53:00,178.55,GHS,M-2077,restaurants,ios,Nigeria,C-10398,341.0,8,235.99,2,0,1,card,DEV-49096,CLR,Y,0
TXN-001891,2026-08-20 06:19:00,,GHS,M-2003,telecom,android,GHA,C-10069,1338.0,13,34.2,0,1,0,bank,DEV-10218,ESC,N,0
TXN-000538,04/08/2026 15:08,19.78,NGN,M-2094,electronics,android,gh,C-10729,1019.0,7,13.04,2,17,0,bank,DEV-75173,CLR,Y,0
TXN-002807,01/09/2026 07:28,24.07,GHS,M-2022,other,android,Nigeria,C-10565,487.0,12,30.42,0,17,1,card,DEV-73991,CLR,Y,0
TXN-001706,2026-07-30 11:42:00,24.00,GHS,M-2079,telecom,pos,Ghana,C-10192,1503.0,14,31.38,0,11,1,momo,DEV-75456,CLR,Y,0
TXN-003142,2026-09-08T17:46:00,44.15 GHS,GHS,M-2074,Grocery,android,GH,C-10645,785.0,28,58.23,0,19,1,momo,DEV-14655,CLR,Y,0
TXN-000246,06/09/2026 14:07,40.95,USD,M-2015,ELECTRONICS,android,gh,C-10456,115.0,36,25.6,0,6,0,bank,DEV-96713,CLR,N,0
TXN-000785,2026-07-28 02:55:00,,GHS,M-2002,Fuel,web,Ghana,C-10554,1579.0,31,31.69,5,6,0,momo,DEV-40211,CLR,Y,0
TXN-001410,2026-07-22T08:51:00, 29.10 ,NGN,M-2064,,android,NG,C-10545,1797.0,1,23.49,1,22,0,card,DEV-70087,CLR,N,0
TXN-002538,2026-08-15T05:25:00,23.79,NGN,M-2071,travel,web,GH,C-10038,616.0,30,23.24,0,16,0,card,DEV-20234,CLR,N,0
TXN-000155,2026-08-30T20:30:00,4225.94,NGN,M-2008,grocery,ios,gh,C-10402,1253.0,5,2126.6,0,22,0,momo,DEV-59629,CLR,Y,0
TXN-001687,2026-08-10T12:53:00,19.02,GHS,M-2021,Travel,android,Kenya,C-10105,293.0,17,13.71,0,13,0,momo,DEV-17029,CLR,N,0
TXN-000626,07-28-2026,$38.32,GHS,M-2091,telecom,android,ng,C-10203,217.0,19,17.46,0,20,0,card,DEV-41722,CLR,N,0
TXN-002734,09-06-2026,13.41,GHS,M-2017,Grocery,ios,NG,C-10230,1295.0,2,17.01,4,23,0,card,DEV-68027,CLR,Y,0
TXN-003084,27/08/2026 22:41,32.44,GHS,M-2083,grocery,android,NG,C-10232,599.0,25,22.94,0,7,1,card,DEV-27071,ESC,Y,0
TXN-001347,2026-09-10T06:25:00,33.80,NGN,M-2085,,web,GH,C-10326,7.0,10,26.12,0,,0,momo,DEV-56173,CNF,N,1
TXN-000570,2026-08-26T16:58:00,14.87,GHS,M-2075,electronics,web,KE,C-10250,1485.0,14,14.0,0,19,1,momo,DEV-22775,CLR,Y,0
TXN-003144,08-13-2026,44.00,NGN,M-2082,fuel,web,NG,C-10382,1286.0,17,51.91,0,23,0,momo,DEV-43357,CLR,N,0
TXN-001759,22/07/2026 03:29,26.41,GHS,M-2080,restaurants,pos,NGA,C-10232,599.0,18,22.63,0,10,0,card,DEV-41446,CLR,N,0
TXN-001817,30/07/2026 01:50,71.84,GHS,M-2022,other,pos,GHA,C-10287,337.0,25,61.16,0,23,0,momo,DEV-14906,CLR,N,0
TXN-002066,14/08/2026 12:29,76.01,GHS,M-2068, grocery ,ussd,GH,C-10566,857.0,26,111.27,0,4,0,momo,DEV-96702,CLR,N,0
TXN-000128,2026-08-25T01:31:00,57.23,GHS,M-2006,telecom,ussd,GHA,C-10585,1174.0,30,49.27,0,23,1,momo,DEV-28180,CLR,Y,0
TXN-003193,2026-08-14T03:14:00,42.91,GHS,M-2063,telecom,web,ng,C-10237,8.0,32,50.64,3,18,0,momo,DEV-71613,CLR,Y,0
TXN-002007,17/08/2026 02:36,22.90,GHS,M-2058,grocery,android,Ghana,C-10213,323.0,17,29.4,0,3,0,momo,DEV-68997,CLR,N,0
TXN-000981,09-11-2026,68.98,GHS,M-2054,telecom,web,ng,C-10346,1295.0,14,93.31,0,14,1,momo,DEV-66974,CNF,Y,1
TXN-003190,2026-09-01 15:43:00,33.24 GHS,NGN,M-2010,TRAVEL,ios,Ghana,C-10582,531.0,21,50.49,5,10,0,card,DEV-53040,CLR,Y,0
TXN-000191,19/08/2026 20:55,45.01,GHS,M-2067,Electronics,pos,ng,C-10722,851.0,2,52.4,0,8,0,momo,DEV-70292,CLR,N,0
TXN-001140,2026-07-23T02:58:00,35.13,NGN,M-2049,grocery,ussd,gh,C-10093,1683.0,37,42.48,0,19,0,momo,DEV-48257,CLR,N,0
TXN-000993,2026-07-20T01:56:00,4.03,GHS,M-2031,other,android,GH,C-10000,11.0,11,3.82,0,19,0,momo,DEV-56218,CNF,N,0
TXN-000700,2026-08-22T05:17:00,7.45,NGN,M-2044,fuel,web,NG,C-10615,1478.0,7,3.94,0,11,0,momo,DEV-77298,CLR,N,0
TXN-000607,2026-09-04T22:26:00,173.12,GHS,M-2028,grocery,android,gh,C-10148,,3,196.35,1,10,0,card,DEV-45151,CLR,N,0
TXN-000181,2026-08-01 09:26:00,224.19,GHS,M-2075,,android,ke,C-10688,1167.0,3,240.73,0,13,0,card,DEV-45780,CLR,N,0
TXN-000302,08-29-2026,6.80,GHS,M-2016,Restaurants,web,ng,C-10592,190.0,32,8.18,0,14,0,momo,DEV-84781,CLR,N,0
TXN-002545,08-10-2026,37.35,NGN,M-2043,Electronics,ios,gh,C-10364,1050.0,34,17.66,0,7,0,card,DEV-70039,CLR,N,0
TXN-002981,2026-08-18T21:25:00,51.97,GHS,M-2029,restaurants,android,GH,C-10164,1694.0,2,49.45,0,0,0,card,DEV-88923,CLR,N,0
TXN-001061,2026-08-07 15:31:00, 18.63 ,GHS,M-2042,TELECOM,web,Kenya,C-10224,1033.0,24,25.43,0,0,0,card,DEV-98239,ESC,N,0
TXN-003026,2026-08-01 18:40:00,109.37,GHS,M-2086,telecom,web,GH,C-10304,,32,166.53,0,17,0,card,DEV-39735,CLR,N,0
TXN-003086,03/08/2026 18:45,9,GHS,M-2068,,pos,ng,C-10228,962.0,7,6.45,0,22,0,momo,DEV-32746,CLR,N,0
TXN-002566,2026-08-10 08:20:00,,GHS,M-2047,electronics,ios,NGA,C-10432,1568.0,3,138.67,0,3,0,momo,DEV-11692,CLR,N,0
TXN-001070,2026-08-24T03:33:00,12.98,USD,M-2066,restaurants,web,KE,C-10430,309.0,36,5.93,0,5,0,momo,DEV-12564,CLR,N,0
TXN-002525,2026-09-03 03:23:00,30.53,GHS,M-2010,travel,ussd,ng,C-10337,1138.0,33,35.86,4,3,0,momo,DEV-69675,CLR,Y,0
TXN-002206,2026-07-21T20:16:00,,USD,M-2064,,ios,gh,C-10511,99999.0,22,14.19,0,0,0,momo,DEV-19581,CLR,N,0
TXN-001244,2026-07-19T20:15:00,NA,GHS,M-2007,telecom,web,Ghana,C-10472,652.0,15,32.15,0,23,0,momo,DEV-54057,CLR,N,0
TXN-000017,2026-08-14T15:27:00,93.88,GHS,M-2091,,ios,ng,C-10309,1120.0,22,72.86,0,5,0,card,DEV-77596,ESC,N,0
TXN-003196,09/08/2026 03:00,15.62,GHS,M-2067,electronics,ios,GH,C-10676,362.0,20,11.47,4,9,0,momo,DEV-90940,CLR,Y,0
TXN-000547,2026-09-03T07:37:00,18.95,NGN,M-2056,gambling,android,GHA,C-10279,1094.0,2,13.62,0,2,0,bank,DEV-46748,CNF,Y,1
TXN-000659,02/08/2026 16:36,7.56,GHS,M-2013,fuel,android,GH,C-10641,95.0,23,8.53,0,15,0,momo,DEV-27963,CLR,N,0
TXN-002902,2026-07-20T07:56:00,23.58,NGN,M-2011,other,ios,gh,C-10525,1549.0,36,15.77,0,0,0,momo,DEV-66522,CLR,N,0
TXN-002936,2026-08-23T11:05:00,85.70,GHS,M-2035, grocery ,android,GHA,C-10589,1798.0,39,127.28,0,4,0,momo,DEV-21332,CLR,N,0
TXN-001505,2026-08-26T02:54:00,27.50,GHS,M-2008,,android,NGA,C-10423,1400.0,3,21.55,0,18,1,momo,DEV-89434,CLR,Y,0
TXN-000960,2026-07-24 23:41:00,54.84,GHS,M-2027,grocery,web,NGA,C-10533,1435.0,30,55.04,0,7,0,card,DEV-35957,CLR,N,0
TXN-002332,03/08/2026 05:40,17.38,NGN,M-2092,,android,NG,C-10443,,32,17.48,0,23,0,card,DEV-89504,CNF,Y,1
TXN-000798,06/08/2026 18:15,52.78,GHS,M-2086,TELECOM,ussd,GH,C-10303,9.0,36,56.66,0,3,0,card,DEV-92131,ESC,N,0
TXN-000226,2026-08-01T23:41:00,$35.07,GHS,M-2002,fuel,ios,gh,C-10462,792.0,6,36.94,0,3,0,momo,DEV-33619,CLR,N,0
TXN-002075,08-13-2026,132.69,GHS,M-2013,FUEL,web,gh,C-10445,975.0,29,71.79,0,20,0,card,DEV-64749,CLR,N,0
